"titleValue","colorMode","qualifyingSystem","aspectRatio","releaseYear","budget","movieFacebookNumberLikes","numberCriticsForReview","numberUsersReviews","numberUsersVotes","numberFacesInPoster","duration","directorFacebookNumberLikes","actor1FacebookNumberLikes","actor2FacebookNumberLikes","actor3FacebookNumberLikes","fullCastingFacebookNumberLikes","grossLevelValue","genres","country","language","correctMovieExpectations"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001464502132851,"Color","PG-13",2.35,2008,70000000,0,190,243,271691,1,104,235,14000,11000,1000,29505,28644770,"Comedy|Romance","USA","English","Regular"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000046577300070483703,"Color","PG-13",2.35,2016,50000000,10000,177,110,33354,2,107,43,12000,919,569,14569,37911876,"Action|Comedy|Crime","USA","English","Regular"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009726712979743654,"Color","PG-13",2.35,1998,50000000,0,65,252,46482,2,124,0,8000,818,701,9988,6239558,"Comedy|Drama","USA","English","Regular"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011692944640118373,"Color","PG-13",1.85,2015,50000000,13000,145,130,54010,2,96,51,8000,2000,322,10886,52691009,"Comedy|Family","USA","English","Regular"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004432407778865049,"Color","PG",2.39,2014,50000000,90000,321,779,101178,1,125,252,40000,11000,10000,62837,127997349,"Adventure|Comedy|Drama|Fantasy|Musical","USA","English","Regular"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016854057849516838,"Color","R",2.35,2006,45000000,0,230,646,273108,2,129,0,18000,412,277,19148,23272306,"Crime|Drama|Mystery|Thriller","USA","English","Buena"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008982936244832223,"Color","R",2.35,1999,50000000,0,143,394,111368,1,90,241,1000,495,416,3148,24375436,"Action|Crime|Drama|Thriller","USA","English","Buena"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007573264553372665,"Color","PG-13",1.85,1995,50000000,0,55,147,34471,0,109,155,426,387,293,1761,81022333,"Action|Adventure|Mystery|Sci-Fi","USA","English","Regular"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004326878883394484,"Color","PG",1.85,2011,61077500000,22000,257,199,111003,3,124,488,19000,13000,1000,36873,32645546,"Comedy|Drama|Family","USA","English","Buena"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000662335576229348,"Color","PG-13",2.35,2009,50000000,0,279,791,186879,0,121,295,12000,748,329,13421,36976367,"Drama|Mystery|Sci-Fi|Thriller","USA","English","Regular"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000039398898044882396,"Color","PG-13",2.35,2006,50000000,2000,143,242,58412,2,95,9,14000,11000,11000,37967,28644770,"Comedy|Romance","USA","English","Regular"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002577248260753512,"Color","PG-13",1.85,2005,61077500000,0,196,560,71153,0,128,62,6000,989,874,10163,38176892,"Horror|Mystery","USA","English","Regular"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020214929970504343,"Color","PG-13",2.39,2011,50000000,44000,310,292,375456,7,118,43,33000,15000,7000,57426,15281286,"Comedy|Drama|Romance","USA","English","Buena"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000054174272732078643,"Color","PG",1.85,2004,35000000,795,116,232,58961,0,80,12,13000,258,58,13430,76137505,"Animation|Comedy|Family|Fantasy","USA","English","Regular"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003012295751759668,"Color","PG",2.35,2004,60000000,0,105,209,27548,1,99,148,2000,843,660,6729,52691009,"Comedy|Family","USA","English","Regular"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013269527356674876,"Color","PG-13",1.85,2011,50000000,27000,419,312,283563,1,133,152,22000,18000,11000,53094,36447959,"Biography|Drama|Sport","USA","English","Buena"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010672695016234232,"Color","R",1.85,1995,50000000,0,64,130,91176,3,127,249,18000,11000,808,30383,40247512,"Action|Drama|Thriller","USA","English","Regular"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001444192784046511,"Color","PG-13",2.35,2014,50000000,24000,359,384,200647,0,106,174,14000,664,660,16967,91439400,"Action|Mystery|Thriller","UK","English","Buena"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013645843006448086,"Color","PG",2.35,2009,65000000,0,166,110,43328,3,98,99,12000,536,433,14007,67128202,"Action|Adventure|Family|Fantasy|Sci-Fi|Thriller","USA","English","Regular"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000852545238569573,"Color","R",2.35,2005,54000000,48000,525,2042,791783,1,132,160,20000,979,443,22417,40247512,"Action|Drama|Thriller","USA","English","Buena"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006312587124876247,"Color","PG-13",2.35,2003,50000000,955,165,192,81444,2,114,71,154,131,55,428,45434443,"Action|Adventure|Comedy","USA","English","Regular"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002009745364350743,"Color","Not Rated",2.35,2017,61077500000,0,2,9,1824,2,45,0,416,171,132,1816,4600000,"Crime|Drama","UK","English","Buena"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016470920103065627,"Color","G",1.85,2006,50000000,624,87,118,12845,0,78,5,8000,2000,1000,11124,100169068,"Adventure|Animation|Comedy|Family","USA","English","Regular"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000036408727734933576,"Color","G",1.85,2005,50000000,1000,117,168,36431,1,101,23,660,651,541,2177,66002004,"Adventure|Comedy|Family|Fantasy|Romance|Sport","USA","English","Regular"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021925962006380555,"Color","R",2.35,2001,50000000,970,113,248,40362,0,113,39,1000,912,477,3341,23272306,"Crime|Drama|Mystery|Thriller","USA","English","Regular"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007205592601400157,"Color","R",2.35,2013,50000000,45000,349,304,159868,2,98,75,10000,520,467,11946,40168080,"Action|Fantasy|Horror","Germany","English","Regular"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001585454786082225,"Color","R",1.85,2002,50000000,0,152,533,63067,0,124,213,838,593,372,2583,11284657,"Drama|Thriller","USA","English","Regular"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006149404836126816,"Color","PG-13",1.85,2011,60000000,27000,288,329,195043,1,109,154,15000,348,144,15608,65173160,"Action|Adventure|Sci-Fi|Thriller","USA","English","Regular"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000024931372537777416,"Color","R",2.35,2005,50000000,0,358,625,109188,0,128,79,13000,903,414,14747,11284657,"Drama|Thriller","USA","English","Buena"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001569124166427795,"Color","R",2.35,2016,50000000,44000,204,219,47764,0,144,0,769,726,681,3580,43426961,"Action|Drama|Thriller|War","USA","English","Buena"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002330876575939969,"Color","PG",2.35,2014,50000000,18000,156,102,45580,1,95,34,17000,995,679,19513,50150619,"Adventure|Animation|Comedy|Family|Fantasy|Romance","USA","English","Buena"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011150871520987223,"Color","PG-13",2.35,2006,50000000,773,171,306,50170,1,105,12,87000,11000,935,101383,48745150,"Crime|Thriller","USA","English","Regular"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004317198866682376,"Color","R",2.35,1997,50000000,1000,76,142,39529,0,121,16000,16000,1000,826,19139,24375436,"Action|Crime|Drama|Thriller","USA","English","Regular"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069420491921954545,"Color","R",2.35,1997,50000000,2000,97,142,60326,1,125,0,10000,2000,957,15569,40911830,"Action|Drama|War","USA","English","Regular"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000583021176416372,"Color","R",2.35,1997,50000000,25000,157,506,261069,1,129,21000,495,294,283,1397,10114315,"Drama|Mystery|Thriller","USA","English","Buena"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018791663722705064,"Color","R",2.35,2006,50000000,0,267,1740,172792,0,132,50,992,495,368,1933,46982632,"Adventure|Horror|Mystery","Canada","English","Regular"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006312691312946058,"Color","PG-13",1.85,2000,50000000,0,118,261,48322,1,118,41,18000,4000,585,24024,38624000,"Comedy|Sport","USA","English","Regular"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004819280627603344,"Color","R",1.85,2012,50000000,39000,291,181,172112,7,113,22,3000,1000,1000,8398,21564616,"Comedy","USA","English","Regular"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000043337623834683837,"Color","R",2.35,1998,50000000,3000,68,279,107227,2,140,473,18000,822,294,20152,34636443,"Action|Crime|Drama|Mystery|Thriller","Germany","English","Buena"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032928519684791134,"Color","PG-13",1.85,2014,50000000,15000,228,210,54101,0,89,77,490,298,159,1367,47553512,"Action|Thriller","USA","English","Regular"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000852150119524003,"Color","R",1.85,1994,55000000,669,36,114,60293,1,104,644,437,289,174,1093,38413606,"Action|Comedy|Crime|Thriller","USA","English","Regular"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015844356265603722,"Color","PG-13",1.85,1990,50000000,0,105,148,68428,0,106,287,16000,823,767,19610,41482207,"Comedy|Fantasy|Horror","USA","English","Regular"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006901305363583722,"Color","R",2.35,2014,50000000,47000,276,275,136973,1,141,71,21000,3000,3000,30183,4600000,"Crime|Drama","USA","English","Buena"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004317041163182769,"Color","R",2.35,1997,50000000,0,93,156,46451,2,124,75,294,273,258,1289,47553512,"Action|Thriller","USA","English","Regular"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011287538080674005,"Color","R",2.35,2004,45000000,0,191,672,151580,1,98,38,14000,919,706,16791,50648679,"Action|Horror|Sci-Fi|Thriller","Germany","English","Regular"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009274663907940982,"Color","R",2.35,2004,40000000,0,143,259,74315,1,108,17,14000,1000,186,15634,15281286,"Comedy|Drama|Romance","UK","English","Regular"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009825524320583526,"Color","R",2.35,2003,50000000,1000,124,157,45895,3,114,73,18000,886,323,19739,19283782,"Crime|Drama|Romance|Thriller","USA","English","Regular"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021816276102331504,"Color","R",2.35,1994,50000000,812,47,140,17997,1,101,0,854,643,158,1860,85017401,"Action|Adventure|Thriller","USA","English","Regular"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000024455609798654288,"Color","PG",1.85,2005,50000000,0,66,177,20310,1,93,0,12000,722,717,14899,75030163,"Action|Adventure|Family|Fantasy","USA","English","Mala"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009796579954841835,"Color","R",2.35,2000,50000000,0,118,548,176169,0,119,0,29000,414,39,29461,23070045,"Adventure|Drama|Thriller","USA","English","Regular"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000028459161373968467,"Color","PG-13",1.85,2004,50000000,718,93,106,30890,1,119,0,627,508,434,2052,15281286,"Comedy|Drama|Romance","USA","English","Regular"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000033935734402554936,"Color","R",2.35,2009,40000000,0,235,194,58349,0,99,160,330,119,72,701,27829874,"Action|Crime|Thriller","USA","English","Regular"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004701623691693915,"Color","PG-13",2.35,1999,50000000,0,113,226,26034,0,137,0,24000,743,432,25469,5755286,"Drama|Romance|Sport","USA","English","Regular"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000064760269671454375,"Color","Not Rated",1.33,2017,61077500000,361,14,33,4438,1,105,0,325,7,5,344,713413,"Crime|Drama|Mystery","UK","English","Buena"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000083048970470527,"Color","R",1.85,1996,40000000,877,51,118,34896,1,117,31,2000,472,210,3016,8355815,"Comedy|Crime|Drama|Thriller","USA","English","Regular"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006930894936463754,"Color","PG",2.35,2010,50000000,0,98,65,11257,0,87,9,15000,2000,1000,20061,52691009,"Comedy|Family","USA","English","Mala"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018090984370341687,"Color","PG-13",2.35,2010,50000000,16000,315,323,80140,0,129,16000,13000,563,447,14344,1420578,"Drama|Fantasy","USA","English","Regular"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000750860083329603,"Color","R",1.85,2002,50000000,0,136,302,43574,0,115,58,33000,455,401,34606,17114882,"Crime|Mystery|Thriller","USA","English","Regular"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018639162088889432,"Black and White","R",1.85,1995,50000000,0,61,84,62981,0,132,503,45000,13000,282,58528,27829874,"Action|Crime|Thriller","France","English","Regular"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026635059994070543,"Color","R",2.35,2007,50000000,3000,209,392,86374,0,131,73,879,184,163,1344,24127895,"Crime|Drama|Thriller","UK","English","Regular"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005306244041411201,"Color","R",1.85,1999,50000000,0,99,150,18404,1,95,0,13000,559,323,14706,15281286,"Comedy|Drama|Romance","USA","English","Regular"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016103966122114547,"Color","PG-13",2.35,2013,40000000,43000,298,347,92461,3,125,487,430,329,201,1300,35799026,"Action|Adventure|Romance|Sci-Fi|Thriller","USA","English","Regular"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002959912237208521,"Color","R",2.35,2003,50000000,0,131,286,49926,0,98,323,933,631,511,3357,34636443,"Action|Crime|Drama|Mystery|Thriller","Germany","English","Regular"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015260510375322955,"Color","R",2.35,2002,50000000,705,146,260,34356,1,110,16000,16000,1000,581,18635,34636443,"Action|Crime|Drama|Mystery|Thriller","USA","English","Regular"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005303556237292745,"Color","R",2.35,2009,50000000,0,245,190,80196,0,118,670,6000,450,294,7654,34636443,"Action|Crime|Drama|Mystery|Thriller","USA","English","Regular"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000998617181467338,"Color","R",2.35,1996,50000000,0,104,227,54021,0,101,0,12000,898,764,15935,65173160,"Action|Adventure|Sci-Fi|Thriller","USA","English","Regular"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004515474061476704,"Color","Not Rated",16,2017,61077500000,915,4,22,7945,2,60,0,629,512,398,2758,10114315,"Drama|Mystery|Thriller","USA","English","Buena"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004564148310256015,"Color","PG",2.35,1999,70000000,0,162,514,128455,1,90,663,14000,631,521,16358,23159305,"Action|Adventure|Animation|Comedy|Drama|Family|Sci-Fi","USA","English","Buena"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015185596181310962,"Color","R",2.35,2004,50000000,0,259,632,139535,8,119,0,13000,1000,639,15757,24006726,"Adventure|Comedy|Drama","USA","English","Buena"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010579585534073134,"Color","R",1.85,2016,50000000,10000,79,47,3077,1,139,378,11000,552,303,12786,20389967,"Action|Biography|Drama|History|War","USA","English","Regular"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006654039125189593,"Color","R",2.35,2003,50000000,0,141,420,88270,0,130,317,18000,14000,256,32637,24127895,"Crime|Drama|Thriller","USA","English","Buena"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002358777594127194,"Color","PG-13",2.35,2005,40000000,779,59,94,19829,5,100,65,1000,923,730,6171,26906039,"Action|Comedy","USA","English","Regular"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000382811006712667,"Color","R",2.35,2015,50000000,15000,236,205,76010,2,114,174,14000,988,655,16992,24375436,"Action|Crime|Drama|Thriller","USA","English","Regular"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006278197059373213,"Color","R",1.85,2007,25000000,0,356,398,189249,1,96,0,10000,6000,509,17211,17114882,"Crime|Mystery|Thriller","USA","English","Buena"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014012876225660348,"Color","PG-13",2.35,2005,50000000,0,120,208,63599,3,110,134,23000,1000,795,25049,41609593,"Action|Adventure|Crime|Thriller","USA","English","Regular"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011080710392730478,"Color","R",2.35,1999,390000000,0,111,390,55889,0,158,0,51,40,15,144,6000000,"Adventure|Biography|Drama|History|War","France","English","Regular"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000037451269205023307,"Color","R",2.35,2011,49900000,18000,208,274,85237,3,102,234,20000,11000,11000,45202,21557240,"Adventure|Comedy|Fantasy","USA","English","Regular"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009884442669854911,"Color","PG-13",2.35,2011,55000000,0,174,137,46239,0,84,260,6000,694,692,8018,10114315,"Drama|Mystery|Thriller","USA","English","Regular"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019383482742446939,"Color","PG-13",2.35,1997,50000000,697,59,73,16562,2,115,333,972,713,317,2606,24127895,"Crime|Drama|Thriller","USA","English","Regular"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000045750986217671504,"Color","PG",1.85,1994,50000000,0,22,78,33186,1,99,32,1000,619,479,2949,16671505,"Adventure|Comedy|Crime|Drama|Family","USA","English","Regular"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008657350430693045,"Color","R",2.35,1995,50000000,943,34,90,12037,1,135,596,10000,3000,2000,15820,9701559,"Drama|Romance","USA","English","Regular"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006937951999824721,"Color","PG-13",2.35,2010,22000000,9000,214,127,38513,2,108,218,6000,3000,405,10191,5702083,"Biography|Drama|Thriller","USA","English","Regular"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005775780045910262,"Color","TV-MA",1.78,2017,61077500000,0,28,149,33535,3,43,0,3000,845,600,5381,14567883,"Action|Drama|Sci-Fi","USA","English","Buena"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009036324087427677,"Color","R",2.35,2005,50000000,0,186,374,58015,0,127,12000,984,940,897,5702,10137232,"Action|Biography|Crime|Drama|Thriller","France","English","Regular"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000028815983453756514,"Color","R",1.85,1995,50000000,422,50,70,9227,0,107,607,2000,979,602,5461,24127895,"Crime|Drama|Thriller","USA","English","Regular"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009021218196233512,"Color","R",1.85,2009,50000000,0,180,245,113483,1,95,83,18000,8000,1000,29926,38542418,"Action|Sci-Fi|Thriller","USA","English","Regular"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010579743823904925,"Color","PG-13",2.35,2013,60000000,14000,231,258,67796,7,124,98,1000,852,592,3580,44606335,"Drama|Fantasy|Romance","USA","English","Regular"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007768446807504689,"Color","R",1.85,2002,55000000,0,105,341,34730,2,109,0,49000,811,809,52885,8355815,"Comedy|Crime|Drama|Thriller","UK","English","Regular"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000034509296550129863,"Color","PG-13",2.35,2016,50000000,28000,226,150,34964,4,102,0,14000,8000,1000,24107,21564616,"Comedy","USA","English","Regular"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016401856915704227,"Color","PG-13",2.35,2004,50000000,288,75,93,15880,5,88,5,11000,387,338,11972,20339754,"Comedy|Crime","USA","English","Regular"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004353462933060682,"Color","R",1.85,2000,50000000,255,82,91,8070,0,87,0,2000,602,591,3954,12282677,"Comedy|Sci-Fi","USA","English","Regular"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032652560550351316,"Color","R",1.85,2011,50000000,15000,296,211,81800,1,104,71,12000,2000,982,16481,51483949,"Action|Fantasy|Thriller","USA","English","Regular"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013494132608390715,"Color","PG-13",2.35,2009,18000000,0,103,179,19824,2,96,43,841,342,77,1385,34636443,"Action|Crime|Drama|Mystery|Thriller","Canada","English","Mala"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004902821152609336,"Color","PG-13",2.35,2001,49000000,0,98,294,77684,1,85,70,26000,5000,848,32831,38542418,"Action|Sci-Fi|Thriller","USA","English","Regular"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001809009274598481,"Color","TV-MA",16,2017,61077500000,31000,30,148,50391,8,64,0,1000,531,184,1863,1316074,"Drama|Romance|Sci-Fi","USA","English","Buena"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031880187737782394,"Color","R",2.35,1990,40000000,2000,48,113,14429,5,104,212,879,560,380,2795,21413502,"Action|Adventure|Comedy|Crime|Music|Mystery","USA","English","Regular"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000025605313265520665,"Color","R",2.35,2009,61077500000,21000,195,209,90932,2,135,628,22000,882,830,24316,9000000,"Comedy|Drama|Music","UK","English","Buena"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000041910479506068753,"Color","R",1.85,2000,48000000,0,223,867,170684,0,190,0,599,399,215,1418,24127895,"Crime|Drama|Thriller","USA","English","Buena"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005321610662881532,"Color","PG-13",2.35,1989,48000000,0,149,477,515306,5,127,14000,11000,844,440,12884,83640426,"Action|Adventure|Fantasy","USA","English","Buena"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007080884316931991,"Color","R",2.35,2012,61077500000,36000,324,226,70886,1,129,456,2000,35,0,2035,9701559,"Drama|Romance","UK","English","Regular"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004879776803876351,"Color","R",2.35,2015,49000000,67000,371,627,172965,0,120,662,20000,2000,502,23051,31569268,"Action|Crime|Drama|Sci-Fi|Thriller","USA","English","Buena"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008690664318125699,"Color","R",2.35,1999,48000000,0,75,397,120202,2,118,176,18000,11000,308,29748,23272306,"Crime|Drama|Mystery|Thriller","USA","English","Regular"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001639118160121278,"Color","R",2.35,2002,48000000,0,233,850,206104,0,112,21000,17000,324,237,18141,24127895,"Crime|Drama|Thriller","USA","English","Regular"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006547963745053,"Color","Not Rated",1.78,2006,1500000,352,32,32,1263,0,89,42,598,555,235,2353,25117498,"Horror|Thriller","USA","English","Regular"
